msa,race,income,age,naics,wfh,essential,sick,p_race_inc
6920,2,1,3,51,0,0,0,.030571548
6920,3,1,3,51,0,0,0,.062995054
6920,3,3,3,51,0,0,0,.43824953
6920,2,2,3,51,0,0,0,.094608143
6920,3,2,3,51,1,0,0,.2351497
6920,2,3,3,51,1,0,0,.075135358
6920,3,1,3,51,1,0,0,.049836002
6920,1,1,3,51,1,0,0,.0078482833
6920,2,1,3,51,1,0,0,.020181291
6920,3,3,3,51,1,0,0,.52533793
6920,1,2,3,51,1,0,0,.0046941345
6920,1,3,3,51,1,0,0,.017179281
6920,2,2,3,51,1,0,0,.064638078
6920,3,3,3,51,0,0,1,.32730773
6920,1,2,3,51,0,0,1,.010080126
6920,1,3,3,51,0,0,1,.014153806
6920,1,1,3,51,0,0,1,.03851407
6920,3,2,3,51,0,0,1,.27532586
6920,2,1,3,51,0,0,1,.044332132
6920,2,2,3,51,0,0,1,.13732286
6920,2,3,3,51,0,0,1,.075265646
6920,3,1,3,51,0,0,1,.077697784
6920,2,1,3,51,1,0,1,.030899337
6920,1,2,3,51,1,0,1,.0079335747
6920,1,3,3,51,1,0,1,.014421308
6920,3,2,3,51,1,0,1,.25650683
6920,3,1,3,51,1,0,1,.064899959
6920,2,3,3,51,1,0,1,.08291208
6920,1,1,3,51,1,0,1,.029106447
6920,3,3,3,51,1,0,1,.41425967
6920,2,2,3,51,1,0,1,.099060796
6920,2,2,3,52,0,0,0,.090886131
6920,1,3,3,52,0,0,0,.016358862
6920,2,3,3,52,0,0,0,.091128267
6920,3,2,3,52,0,0,0,.27740151
6920,1,2,3,52,0,0,0,.018110078
6920,2,1,3,52,0,0,0,.0052895877
6920,1,1,3,52,0,0,0,.0016534898
6920,3,3,3,52,0,0,0,.45479119
6920,3,1,3,52,0,0,0,.044380885
6920,1,3,3,52,1,0,0,.017191252
6920,3,2,3,52,1,0,0,.25627315
6920,3,3,3,52,1,0,0,.49623385
6920,1,1,3,52,1,0,0,.001333475
6920,3,1,3,52,1,0,0,.036779072
6920,1,2,3,52,1,0,0,.015705602
6920,2,2,3,52,1,0,0,.078876525
6920,2,1,3,52,1,0,0,.0039569577
6920,2,3,3,52,1,0,0,.093650132
6920,2,1,3,52,0,0,1,.0079845283
6920,3,2,3,52,0,0,1,.30505896
6920,1,2,3,52,0,0,1,.03139231
6920,2,2,3,52,0,0,1,.1368577
6920,3,3,3,52,0,0,1,.33939996
6920,3,1,3,52,0,0,1,.051959503
6920,1,3,3,52,0,0,1,.013881051
6920,1,1,3,52,0,0,1,.0092259375
6920,2,3,3,52,0,0,1,.10424005
6920,1,3,3,52,1,0,1,.014940948
6920,1,2,3,52,1,0,1,.027884249
6920,3,1,3,52,1,0,1,.04410331
6920,2,2,3,52,1,0,1,.12165243
6920,3,2,3,52,1,0,1,.28865522
6920,2,3,3,52,1,0,1,.10972138
6920,1,1,3,52,1,0,1,.0076207062
6920,3,3,3,52,1,0,1,.37930405
6920,2,1,3,52,1,0,1,.0061177285
6920,3,3,3,53,0,0,0,.35656765
6920,1,1,3,53,0,0,0,.0071830163
6920,2,3,3,53,0,0,0,.05177686
6920,3,1,3,53,0,0,0,.087471232
6920,1,2,3,53,0,0,0,.029066471
6920,3,2,3,53,0,0,0,.31826192
6920,2,1,3,53,0,0,0,.032305788
6920,1,3,3,53,0,0,0,.013449172
6920,2,2,3,53,0,0,0,.10391787
6920,1,2,3,53,1,0,0,.022765437
6920,3,1,3,53,1,0,0,.061852049
6920,3,2,3,53,1,0,0,.30031076
6920,2,1,3,53,1,0,0,.017078564
6920,2,3,3,53,1,0,0,.052588426
6920,1,3,3,53,1,0,0,.01395869
6920,2,2,3,53,1,0,0,.06716238
6920,1,1,3,53,1,0,0,.0035819144
6920,3,3,3,53,1,0,0,.46070179
6920,1,3,3,53,0,0,1,.013996239
6920,2,1,3,53,0,0,1,.043179233
6920,2,2,3,53,0,0,1,.14811765
6920,3,2,3,53,0,0,1,.33433872
6920,1,1,3,53,0,0,1,.024930872
6920,3,3,3,53,0,0,1,.23275165
6920,2,3,3,53,0,0,1,.057494026
6920,1,2,3,53,0,0,1,.045075882
6920,3,1,3,53,0,0,1,.10011577
6920,3,1,3,53,1,0,1,.076432876
6920,2,1,3,53,1,0,1,.024645342
6920,3,2,3,53,1,0,1,.34061342
6920,1,3,3,53,1,0,1,.015683727
6920,2,2,3,53,1,0,1,.10335501
6920,1,2,3,53,1,0,1,.038116828
6920,2,3,3,53,1,0,1,.06304723
6920,1,1,3,53,1,0,1,.013422539
6920,3,3,3,53,1,0,1,.32468307
6920,1,3,3,54,0,0,0,.022974154
6920,3,2,3,54,0,0,0,.25344017
6920,2,1,3,54,0,0,0,.016957611
6920,2,3,3,54,0,0,0,.062598437
6920,3,1,3,54,0,0,0,.051514193
6920,3,3,3,54,0,0,0,.53175473
6920,1,2,3,54,0,0,0,.010650106
6920,2,2,3,54,0,0,0,.048400473
6920,1,1,3,54,0,0,0,.0017100911
6920,3,1,3,54,1,0,0,.042844813
6920,3,3,3,54,1,0,0,.57525969
6920,2,2,3,54,1,0,0,.039177205
6920,2,1,3,54,1,0,0,.01228241
6920,1,3,3,54,1,0,0,.023526505
6920,1,1,3,54,1,0,0,.0011926941
6920,1,2,3,54,1,0,0,.0087297922
6920,3,2,3,54,1,0,0,.23364234
6920,2,3,3,54,1,0,0,.06334459
6920,3,3,3,54,0,0,1,.42547145
6920,1,2,3,54,0,0,1,.02072423
6920,3,2,3,54,0,0,1,.27949709
6920,2,3,3,54,0,0,1,.066116855
6920,1,1,3,54,0,0,1,.0096597895
6920,2,1,3,54,0,0,1,.033767369
6920,2,2,3,54,0,0,1,.074113563
6920,1,3,3,54,0,0,1,.015502598
6920,3,1,3,54,0,0,1,.075147077
6920,2,1,3,54,1,0,1,.025177862
6920,3,3,3,54,1,0,1,.47383344
6920,3,2,3,54,1,0,1,.26525038
6920,2,2,3,54,1,0,1,.06175673
6920,1,1,3,54,1,0,1,.0069355387
6920,1,2,3,54,1,0,1,.017487634
6920,1,3,3,54,1,0,1,.016342746
6920,3,1,3,54,1,0,1,.064340748
6920,2,3,3,54,1,0,1,.068874896
6920,2,2,3,55,0,0,0,.041803472
6920,3,2,3,55,0,0,0,.56052172
6920,3,1,3,55,0,0,0,.1405818
6920,3,3,3,55,0,0,0,.25709304
6920,3,1,3,55,1,0,0,.096849069
6920,2,2,3,55,1,0,0,.034222931
6920,3,3,3,55,1,0,0,.35228774
6920,3,2,3,55,1,0,0,.51664025
6920,3,2,3,55,0,0,1,.57161415
6920,2,2,3,55,0,0,1,.058139969
6920,3,1,3,55,0,0,1,.18784475
6920,3,3,3,55,0,0,1,.18240112
6920,3,2,3,55,1,0,1,.55237871
6920,2,2,3,55,1,0,1,.049901977
6920,3,1,3,55,1,0,1,.13567616
6920,3,3,3,55,1,0,1,.26204318
6920,3,3,3,56,0,0,0,.1815889
6920,1,3,3,56,0,0,0,.0042366432
6920,3,2,3,56,0,0,0,.22462039
6920,1,1,3,56,0,0,0,.016616289
6920,2,3,3,56,0,0,0,.045314275
6920,2,1,3,56,0,0,0,.16834065
6920,1,2,3,56,0,0,0,.039508902
6920,3,1,3,56,0,0,0,.12268191
6920,2,2,3,56,0,0,0,.19709204
6920,1,1,3,56,1,0,0,.0095458915
6920,3,1,3,56,1,0,0,.075405806
6920,2,3,3,56,1,0,0,.058408052
6920,1,2,3,56,1,0,0,.0369328
6920,1,3,3,56,1,0,0,.0060601737
6920,3,3,3,56,1,0,0,.41335779
6920,3,2,3,56,1,0,0,.26022032
6920,2,2,3,56,1,0,0,.094891772
6920,2,1,3,56,1,0,0,.045177393
6920,3,2,3,56,0,0,1,.22332101
6920,1,1,3,56,0,0,1,.046598732
6920,3,1,3,56,0,0,1,.13939245
6920,2,1,3,56,0,0,1,.1534414
6920,2,2,3,56,0,0,1,.24369442
6920,3,3,3,56,0,0,1,.1133777
6920,2,3,3,56,0,0,1,.042149343
6920,1,3,3,56,0,0,1,.0037597339
6920,1,2,3,56,0,0,1,.034265183
6920,3,2,3,56,1,0,1,.29416353
6920,1,1,3,56,1,0,1,.030438537
6920,2,2,3,56,1,0,1,.13340506
6920,1,2,3,56,1,0,1,.036419794
6920,1,3,3,56,1,0,1,.006114875
6920,3,1,3,56,1,0,1,.097416103
6920,2,1,3,56,1,0,1,.046821132
6920,2,3,3,56,1,0,1,.061772577
6920,3,3,3,56,1,0,1,.29344839
6920,1,1,3,61,0,0,0,.0042894771
6920,1,2,3,61,0,0,0,.03450333
6920,2,3,3,61,0,0,0,.073628888
6920,1,3,3,61,0,0,0,.021051882
6920,2,1,3,61,0,0,0,.021192366
6920,3,2,3,61,0,0,0,.29632258
6920,3,1,3,61,0,0,0,.065643273
6920,3,3,3,61,0,0,0,.3947213
6920,2,2,3,61,0,0,0,.088646881
6920,2,3,3,61,1,0,0,.07889434
6920,2,1,3,61,1,0,0,.011937344
6920,2,2,3,61,1,0,0,.068089366
6920,1,1,3,61,1,0,0,.0021489963
6920,1,3,3,61,1,0,0,.022040259
6920,3,1,3,61,1,0,0,.051142175
6920,1,2,3,61,1,0,0,.028306462
6920,3,2,3,61,1,0,0,.28876632
6920,3,3,3,61,1,0,0,.44867471
6920,3,2,3,61,0,0,1,.29905388
6920,1,3,3,61,0,0,1,.012648954
6920,1,2,3,61,0,0,1,.058172725
6920,3,3,3,61,0,0,1,.28454566
6920,2,1,3,61,0,0,1,.035766896
6920,2,3,3,61,0,0,1,.067303501
6920,3,1,3,61,0,0,1,.094177455
6920,2,2,3,61,0,0,1,.12353747
6920,1,1,3,61,0,0,1,.024793446
6920,1,3,3,61,1,0,1,.013957708
6920,3,1,3,61,1,0,1,.077333845
6920,2,2,3,61,1,0,1,.10001112
6920,2,1,3,61,1,0,1,.021234557
6920,2,3,3,61,1,0,1,.076009691
6920,3,3,3,61,1,0,1,.34089983
6920,1,2,3,61,1,0,1,.050301127
6920,1,1,3,61,1,0,1,.013091878
6920,3,2,3,61,1,0,1,.30716023
6920,3,3,3,62,0,1,0,.42290625
6920,1,1,3,62,0,1,0,.010475053
6920,3,2,3,62,0,1,0,.2538929
6920,2,2,3,62,0,1,0,.075877436
6920,1,2,3,62,0,1,0,.039722573
6920,2,3,3,62,0,1,0,.067049526
6920,1,3,3,62,0,1,0,.035921082
6920,3,1,3,62,0,1,0,.061587945
6920,2,1,3,62,0,1,0,.032567203
6920,1,1,3,62,0,1,1,.046966784
6920,3,2,3,62,0,1,1,.27994609
6920,2,2,3,62,0,1,1,.10562616
6920,2,1,3,62,0,1,1,.040390875
6920,1,3,3,62,0,1,1,.025687443
6920,3,3,3,62,0,1,1,.29521143
6920,3,1,3,62,0,1,1,.092347883
6920,1,2,3,62,0,1,1,.050578501
6920,2,3,3,62,0,1,1,.06324482
6920,1,3,3,71,0,0,0,.0043177465
6920,1,1,3,71,0,0,0,.010437003
6920,2,2,3,71,0,0,0,.11601
6920,1,2,3,71,0,0,0,.023928054
6920,3,2,3,71,0,0,0,.388524
6920,2,1,3,71,0,0,0,.026482679
6920,3,3,3,71,0,0,0,.2832433
6920,3,1,3,71,0,0,0,.1014071
6920,2,3,3,71,0,0,0,.04565011
6920,1,3,3,71,1,0,0,.0056022168
6920,2,2,3,71,1,0,0,.074434072
6920,2,3,3,71,1,0,0,.050139818
6920,1,1,3,71,1,0,0,.0053848433
6920,3,1,3,71,1,0,0,.080039084
6920,3,2,3,71,1,0,0,.36332458
6920,3,3,3,71,1,0,0,.38855106
6920,2,1,3,71,1,0,0,.015461423
6920,1,2,3,71,1,0,0,.017062882
6920,3,1,3,71,0,0,1,.13013391
6920,1,2,3,71,0,0,1,.026355349
6920,3,3,3,71,0,0,1,.18368927
6920,1,3,3,71,0,0,1,.0029049583
6920,2,3,3,71,0,0,1,.041078039
6920,2,2,3,71,0,0,1,.14599849
6920,2,1,3,71,0,0,1,.030876976
6920,1,1,3,71,0,0,1,.043098502
6920,3,2,3,71,0,0,1,.39586449
6920,3,2,3,71,1,0,1,.39955437
6920,1,3,3,71,1,0,1,.0040681325
6920,1,2,3,71,1,0,1,.020284589
6920,2,3,3,71,1,0,1,.048697095
6920,3,1,3,71,1,0,1,.11086044
6920,2,1,3,71,1,0,1,.019456949
6920,1,1,3,71,1,0,1,.02400003
6920,3,3,3,71,1,0,1,.2719723
6920,2,2,3,71,1,0,1,.10110607
6920,1,3,3,72,0,0,0,.0044393218
6920,1,1,3,72,0,0,0,.0076717902
6920,3,3,3,72,0,0,0,.13250652
6920,3,2,3,72,0,0,0,.34665272
6920,2,2,3,72,0,0,0,.16062032
6920,2,1,3,72,0,0,0,.13511346
6920,2,3,3,72,0,0,0,.018533973
6920,3,1,3,72,0,0,0,.1675338
6920,1,2,3,72,0,0,0,.026928093
6920,1,2,3,72,1,0,0,.026199436
6920,3,1,3,72,1,0,0,.1149313
6920,3,2,3,72,1,0,0,.37328056
6920,2,3,3,72,1,0,0,.028240152
6920,3,3,3,72,1,0,0,.25985378
6920,2,1,3,72,1,0,0,.069889255
6920,2,2,3,72,1,0,0,.11468903
6920,1,3,3,72,1,0,0,.0069618225
6920,1,1,3,72,1,0,0,.0059546907
6920,3,2,3,72,0,0,1,.34552017
6920,2,1,3,72,0,0,1,.1202392
6920,2,2,3,72,0,0,1,.1834081
6920,1,2,3,72,0,0,1,.021085631
6920,3,1,3,72,0,0,1,.20638372
6920,1,3,3,72,0,0,1,.0034306752
6920,3,3,3,72,0,0,1,.079562277
6920,1,1,3,72,0,0,1,.024955364
6920,2,3,3,72,0,0,1,.015414908
6920,1,3,3,72,1,0,1,.0057751895
6920,2,1,3,72,1,0,1,.066763356
6920,1,1,3,72,1,0,1,.020792495
6920,2,2,3,72,1,0,1,.14057891
6920,3,3,3,72,1,0,1,.16748628
6920,2,3,3,72,1,0,1,.02521272
6920,1,2,3,72,1,0,1,.022021823
6920,3,1,3,72,1,0,1,.1519818
6920,3,2,3,72,1,0,1,.39938745
6920,2,2,3,92,0,1,0,.062156044
6920,1,3,3,92,0,1,0,.050607163
6920,3,1,3,92,0,1,0,.024183795
6920,1,2,3,92,0,1,0,.041254643
6920,2,1,3,92,0,1,0,.013123449
6920,3,3,3,92,0,1,0,.499511
6920,3,2,3,92,0,1,0,.2093966
6920,1,1,3,92,0,1,0,.0022114941
6920,2,3,3,92,0,1,0,.097555749
6920,1,3,3,92,0,1,1,.046140756
6920,2,1,3,92,0,1,1,.016634028
6920,3,1,3,92,0,1,1,.034959927
6920,3,2,3,92,0,1,1,.250092
6920,2,3,3,92,0,1,1,.10635094
6920,2,2,3,92,0,1,1,.091810502
6920,1,1,3,92,0,1,1,.0090799024
6920,1,2,3,92,0,1,1,.055305749
6920,3,3,3,92,0,1,1,.38962615
6920,3,1,4,0,0,0,0,.23664625
6920,1,2,4,0,0,0,0,.031790797
6920,2,2,4,0,0,0,0,.11558237
6920,1,3,4,0,0,0,0,.013143459
6920,2,1,4,0,0,0,0,.086058065
6920,3,3,4,0,0,0,0,.20992826
6920,2,3,4,0,0,0,0,.029800465
6920,3,2,4,0,0,0,0,.2345697
6920,1,1,4,0,0,0,0,.042480666
6920,1,3,4,0,0,0,1,.0029186578
6920,2,3,4,0,0,0,1,.024869913
6920,1,1,4,0,0,0,1,.069240071
6920,3,1,4,0,0,0,1,.27422664
6920,3,3,4,0,0,0,1,.10780212
6920,2,1,4,0,0,0,1,.16567203
6920,1,2,4,0,0,0,1,.030944146
6920,2,2,4,0,0,0,1,.11295445
6920,3,2,4,0,0,0,1,.21137194
6920,3,2,4,11,0,1,0,.18608266
6920,1,3,4,11,0,1,0,.0012954279
6920,2,1,4,11,0,1,0,.14274997
6920,3,3,4,11,0,1,0,.17706375
6920,2,3,4,11,0,1,0,.029926717
6920,3,1,4,11,0,1,0,.10762563
6920,1,2,4,11,0,1,0,.0017940551
6920,2,2,4,11,0,1,0,.35346177
6920,2,3,4,11,0,1,1,.030087491
6920,3,3,4,11,0,1,1,.11360757
6920,1,2,4,11,0,1,1,.0014706021
6920,2,1,4,11,0,1,1,.17783715
6920,3,1,4,11,0,1,1,.11856242
6920,1,3,4,11,0,1,1,.0016503569
6920,2,2,4,11,0,1,1,.41472441
6920,3,2,4,11,0,1,1,.14206001
6920,3,1,4,21,0,1,0,.013952376
6920,2,3,4,21,0,1,0,.042398021
6920,3,2,4,21,0,1,0,.40602595
6920,2,2,4,21,0,1,0,.05597892
6920,3,3,4,21,0,1,0,.48164475
6920,2,2,4,21,0,1,1,.083369225
6920,2,3,4,21,0,1,1,.052982822
6920,3,2,4,21,0,1,1,.41824272
6920,3,1,4,21,0,1,1,.020913174
6920,3,3,4,21,0,1,1,.42449203
6920,2,1,4,22,0,1,0,.0029461423
6920,3,3,4,22,0,1,0,.7299298
6920,3,1,4,22,0,1,0,.0071240193
6920,2,2,4,22,0,1,0,.011197251
6920,2,3,4,22,0,1,0,.079051338
6920,3,2,4,22,0,1,0,.13229147
6920,1,3,4,22,0,1,0,.037459981
6920,2,3,4,22,0,1,1,.11238945
6920,3,3,4,22,0,1,1,.66475618
6920,3,2,4,22,0,1,1,.14120042
6920,1,3,4,22,0,1,1,.047411241
6920,3,1,4,22,0,1,1,.011000143
6920,2,1,4,22,0,1,1,.0050615421
6920,2,2,4,22,0,1,1,.018181009
6920,2,2,4,23,0,0,0,.21126765
6920,1,2,4,23,0,0,0,.011708947
6920,3,3,4,23,0,0,0,.31287149
6920,1,3,4,23,0,0,0,.026170559
6920,3,1,4,23,0,0,0,.071178593
6920,1,1,4,23,0,0,0,.0040914253
6920,2,1,4,23,0,0,0,.068810359
6920,2,3,4,23,0,0,0,.070152894
6920,3,2,4,23,0,0,0,.22374812
6920,2,2,4,23,1,0,0,.06745062
6920,3,1,4,23,1,0,0,.036276132
6920,1,3,4,23,1,0,0,.02607055
6920,3,3,4,23,1,0,0,.58026534
6920,1,1,4,23,1,0,0,.001302031
6920,3,2,4,23,1,0,0,.19884197
6920,2,3,4,23,1,0,0,.071384192
6920,1,2,4,23,1,0,0,.0050186482
6920,2,1,4,23,1,0,0,.013390502
6920,3,2,4,23,0,0,1,.19745101
6920,2,3,4,23,0,0,1,.075589389
6920,2,2,4,23,0,0,1,.2680828
6920,1,2,4,23,0,0,1,.011008709
6920,1,3,4,23,0,0,1,.020319147
6920,1,1,4,23,0,0,1,.0081801135
6920,2,1,4,23,0,0,1,.092133619
6920,3,3,4,23,0,0,1,.23136269
6920,3,1,4,23,0,0,1,.095872499
6920,3,1,4,23,1,0,1,.056721408
6920,1,3,4,23,1,0,1,.023497628
6920,1,1,4,23,1,0,1,.0030219511
6920,2,1,4,23,1,0,1,.020813378
6920,3,3,4,23,1,0,1,.49812153
6920,3,2,4,23,1,0,1,.20369926
6920,2,3,4,23,1,0,1,.089289151
6920,1,2,4,23,1,0,1,.0054775537
6920,2,2,4,23,1,0,1,.099358097
6920,2,2,4,31,0,1,0,.12277608
6920,2,3,4,31,0,1,0,.054855973
6920,3,1,4,31,0,1,0,.03886776
6920,3,2,4,31,0,1,0,.21434727
6920,1,2,4,31,0,1,0,.021625414
6920,3,3,4,31,0,1,0,.50795197
6920,2,1,4,31,0,1,0,.019182576
6920,1,3,4,31,0,1,0,.019105036
6920,1,1,4,31,0,1,0,.0012879015
6920,1,3,4,31,0,1,1,.022020025
6920,3,1,4,31,0,1,1,.057391956
6920,2,2,4,31,0,1,1,.18180776
6920,3,3,4,31,0,1,1,.39516619
6920,2,1,4,31,0,1,1,.030433308
6920,1,1,4,31,0,1,1,.0032977308
6920,2,3,4,31,0,1,1,.072316915
6920,1,2,4,31,0,1,1,.023582296
6920,3,2,4,31,0,1,1,.21398385
6920,3,3,4,42,0,1,0,.4371489
6920,1,3,4,42,0,1,0,.017734231
6920,1,2,4,42,0,1,0,.0084614363
6920,2,3,4,42,0,1,0,.049999095
6920,2,2,4,42,0,1,0,.097695105
6920,3,2,4,42,0,1,0,.31512633
6920,1,1,4,42,0,1,0,.0028992963
6920,3,1,4,42,0,1,0,.045013219
6920,2,1,4,42,0,1,0,.025922397
6920,1,3,4,42,0,1,1,.019358065
6920,3,3,4,42,0,1,1,.31515393
6920,3,1,4,42,0,1,1,.065869704
6920,1,2,4,42,0,1,1,.0099537037
6920,2,3,4,42,0,1,1,.064537585
6920,2,2,4,42,0,1,1,.15392555
6920,2,1,4,42,0,1,1,.044542033
6920,1,1,4,42,0,1,1,.018801009
6920,3,2,4,42,0,1,1,.30785847
6920,2,1,4,44,0,0,0,.030310223
6920,1,3,4,44,0,0,0,.017468186
6920,3,2,4,44,0,0,0,.34440729
6920,2,2,4,44,0,0,0,.081782013
6920,1,1,4,44,0,0,0,.0053057587
6920,1,2,4,44,0,0,0,.03110317
6920,3,3,4,44,0,0,0,.33665615
6920,3,1,4,44,0,0,0,.099420182
6920,2,3,4,44,0,0,0,.053546984
6920,1,1,4,44,1,0,0,.0037606028
6920,3,1,4,44,1,0,0,.080820747
6920,2,3,4,44,1,0,0,.056278694
6920,3,2,4,44,1,0,0,.31574681
6920,1,2,4,44,1,0,0,.024237234
6920,1,3,4,44,1,0,0,.018749092
6920,2,1,4,44,1,0,0,.019981548
6920,2,2,4,44,1,0,0,.057094466
6920,3,3,4,44,1,0,0,.42333084
6920,1,1,4,44,0,0,1,.04311562
6920,2,3,4,44,0,0,1,.062957078
6920,2,1,4,44,0,0,1,.051075406
6920,1,2,4,44,0,0,1,.037305739
6920,3,3,4,44,0,0,1,.22990444
6920,1,3,4,44,0,0,1,.019378895
6920,2,2,4,44,0,0,1,.12036844
6920,3,1,4,44,0,0,1,.13213792
6920,3,2,4,44,0,0,1,.30375648
6920,2,1,4,44,1,0,1,.0358468
6920,1,2,4,44,1,0,1,.030949423
6920,2,3,4,44,1,0,1,.070445299
6920,3,3,4,44,1,0,1,.30777916
6920,3,2,4,44,1,0,1,.29647681
6920,2,2,4,44,1,0,1,.089463808
6920,1,3,4,44,1,0,1,.0221442
6920,3,1,4,44,1,0,1,.11436006
6920,1,1,4,44,1,0,1,.032534424
6920,1,1,4,48,0,1,0,.0098945741
6920,2,3,4,48,0,1,0,.085093126
6920,1,2,4,48,0,1,0,.044205803
6920,1,3,4,48,0,1,0,.045996979
6920,3,3,4,48,0,1,0,.34396514
6920,3,2,4,48,0,1,0,.28335658
6920,2,1,4,48,0,1,0,.013889731
6920,3,1,4,48,0,1,0,.089363031
6920,2,2,4,48,0,1,0,.084235027
6920,2,3,4,48,0,1,1,.095168509
6920,2,2,4,48,0,1,1,.11461791
6920,2,1,4,48,0,1,1,.020252243
6920,3,3,4,48,0,1,1,.27187592
6920,1,2,4,48,0,1,1,.0434011
6920,3,1,4,48,0,1,1,.1293882
6920,1,1,4,48,0,1,1,.023673411
6920,3,2,4,48,0,1,1,.26515004
6920,1,3,4,48,0,1,1,.036472652
6920,3,2,4,51,0,0,0,.24242534
6920,3,3,4,51,0,0,0,.53124464
6920,3,1,4,51,0,0,0,.045318559
6920,2,1,4,51,0,0,0,.0047911219
6920,1,2,4,51,0,0,0,.03407976
6920,2,3,4,51,0,0,0,.072361402
6920,1,3,4,51,0,0,0,.017849224
6920,1,1,4,51,0,0,0,.00060567912
6920,2,2,4,51,0,0,0,.051324267
6920,1,2,4,51,1,0,0,.024352908
6920,2,3,4,51,1,0,0,.07240548
6920,1,1,4,51,1,0,0,.00045224762
6920,2,2,4,51,1,0,0,.032501411
6920,3,2,4,51,1,0,0,.20163701
6920,3,3,4,51,1,0,0,.6105932
6920,1,3,4,51,1,0,0,.016349817
6920,2,1,4,51,1,0,0,.0028905589
6920,3,1,4,51,1,0,0,.038817357
6920,2,2,4,51,0,0,1,.084756911
6920,1,2,4,51,0,0,1,.047415022
6920,2,3,4,51,0,0,1,.10906906
6920,3,3,4,51,0,0,1,.42393976
6920,2,1,4,51,0,0,1,.0099236984
6920,3,2,4,51,0,0,1,.23482285
6920,1,3,4,51,0,0,1,.025498543
6920,1,1,4,51,0,0,1,.0050102733
6920,3,1,4,51,0,0,1,.059563898
6920,2,2,4,51,1,0,1,.055713702
6920,3,2,4,51,1,0,1,.20274027
6920,2,1,4,51,1,0,1,.006214777
6920,1,2,4,51,1,0,1,.035170432
6920,3,1,4,51,1,0,1,.052959077
6920,1,1,4,51,1,0,1,.0038833146
6920,2,3,4,51,1,0,1,.11328527
6920,3,3,4,51,1,0,1,.50578851
6920,1,3,4,51,1,0,1,.024244672
6920,1,3,4,52,0,0,0,.01716369
6920,3,2,4,52,0,0,0,.22372453
6920,3,1,4,52,0,0,0,.033497401
6920,2,1,4,52,0,0,0,.0040009255
6920,2,2,4,52,0,0,0,.044620182
6920,1,2,4,52,0,0,0,.024103202
6920,2,3,4,52,0,0,0,.061811518
6920,3,3,4,52,0,0,0,.58871144
6920,1,1,4,52,0,0,0,.0023670723
6920,2,3,4,52,1,0,0,.063296191
6920,3,3,4,52,1,0,0,.62719905
6920,3,2,4,52,1,0,0,.20111175
6920,1,1,4,52,1,0,0,.0019077663
6920,1,2,4,52,1,0,0,.020153146
6920,2,1,4,52,1,0,0,.0029663199
6920,2,2,4,52,1,0,0,.037346475
6920,1,3,4,52,1,0,0,.017609268
6920,3,1,4,52,1,0,0,.028409982
6920,3,2,4,52,0,0,1,.21347795
6920,1,3,4,52,0,0,1,.029928094
6920,3,1,4,52,0,0,1,.04521329
6920,1,1,4,52,0,0,1,.019897504
6920,2,1,4,52,0,0,1,.0096515669
6920,3,3,4,52,0,0,1,.46486861
6920,2,2,4,52,0,0,1,.082872011
6920,2,3,4,52,0,0,1,.096587852
6920,1,2,4,52,0,0,1,.03750312
6920,1,2,4,52,1,0,1,.032028642
6920,1,3,4,52,1,0,1,.031362649
6920,3,3,4,52,1,0,1,.50586671
6920,3,2,4,52,1,0,1,.19601074
6920,1,1,4,52,1,0,1,.016380051
6920,2,2,4,52,1,0,1,.070848256
6920,2,1,4,52,1,0,1,.0073090075
6920,2,3,4,52,1,0,1,.10102613
6920,3,1,4,52,1,0,1,.039167788
6920,2,3,4,53,0,0,0,.022498701
6920,1,1,4,53,0,0,0,.017197294
6920,2,2,4,53,0,0,0,.12199244
6920,1,2,4,53,0,0,0,.032214839
6920,1,3,4,53,0,0,0,.0057018823
6920,3,1,4,53,0,0,0,.082876369
6920,3,2,4,53,0,0,0,.30257997
6920,3,3,4,53,0,0,0,.40290207
6920,2,1,4,53,0,0,0,.012036381
6920,3,3,4,53,1,0,0,.52470273
6920,3,1,4,53,1,0,0,.061465014
6920,2,1,4,53,1,0,0,.0059868433
6920,2,2,4,53,1,0,0,.06662599
6920,2,3,4,53,1,0,0,.023426788
6920,1,2,4,53,1,0,0,.024083501
6920,3,2,4,53,1,0,0,.27891392
6920,1,1,4,53,1,0,0,.0083946995
6920,1,3,4,53,1,0,0,.0064005638
6920,1,1,4,53,0,0,1,.082405731
6920,2,3,4,53,0,0,1,.028876733
6920,1,3,4,53,0,0,1,.0090215653
6920,2,2,4,53,0,0,1,.17330635
6920,3,2,4,53,0,0,1,.26602885
6920,3,3,4,53,0,0,1,.27577806
6920,3,1,4,53,0,0,1,.10068856
6920,2,1,4,53,0,0,1,.020748783
6920,1,2,4,53,0,0,1,.043145362
6920,1,2,4,53,1,0,1,.035971165
6920,1,3,4,53,1,0,1,.011293762
6920,2,1,4,53,1,0,1,.011509364
6920,3,1,4,53,1,0,1,.083278738
6920,1,1,4,53,1,0,1,.044859994
6920,3,3,4,53,1,0,1,.40052557
6920,3,2,4,53,1,0,1,.27347362
6920,2,3,4,53,1,0,1,.033532046
6920,2,2,4,53,1,0,1,.10555577
6920,1,2,4,54,0,0,0,.012726419
6920,1,3,4,54,0,0,0,.013608129
6920,3,1,4,54,0,0,0,.032509372
6920,2,1,4,54,0,0,0,.0051275808
