age_i,naics_i,work_poi_i,age_j,naics_j,work_poi_j,contactlvl,num_people,num_contact_per_person_day,contact_time_min_per_person_day
4,48,0,2,72,0,restaurants,3467,.0325930193066597,1.313734292984009
4,48,0,2,72,0,retail,3467,.0922988200909458,2.507991333026439
4,48,0,2,72,0,services,3467,.0106720509356819,.3573757149279118
4,48,0,2,72,1,entertainment,3467,.120276894478593,3.767078423406929
4,48,0,2,72,1,hh,3467,.0054802424274385,3.288145542144775
4,48,0,2,72,1,neighbor,3467,.4545716766733676,12.21033829636872
4,48,0,2,72,1,restaurants,3467,.7346408713492565,36.10347874928266
4,48,0,2,72,1,retail,3467,.3513123877928592,8.769079516641796
4,48,0,2,72,1,services,3467,.0366310915560462,1.026092362590134
4,48,0,2,92,0,entertainment,3467,.1788289515534416,4.643263748381287
4,48,0,2,92,0,hh,3467,.0089414482936263,5.364869117736816
4,48,0,2,92,0,neighbor,3467,.6616671398514882,18.31000579334795
4,48,0,2,92,0,restaurants,3467,.1975771545548923,5.833652274683118
4,48,0,2,92,0,retail,3467,.5188924032263458,13.38282157247886
4,48,0,2,92,0,services,3467,.0510527829173952,1.538831222336739
4,48,0,3,0,0,entertainment,3467,.5142774997511879,15.67379839206114
4,48,0,3,0,0,hh,3467,.0931641161441803,55.89846801757813
4,48,0,3,0,0,neighbor,3467,1.866743587888777,56.01885935664177
4,48,0,3,0,0,restaurants,3467,.5255263655562885,16.0185527112335
4,48,0,3,0,0,retail,3467,1.434958188852761,39.62297409400344
4,48,0,3,0,0,services,3467,.1424862961284816,3.477258548140526
4,48,0,3,11,0,entertainment,3467,.0060571096837521,.1927939504384995
4,48,0,3,11,0,neighbor,3467,.0227862711763009,.6027829240192659
4,48,0,3,11,0,restaurants,3467,.0054802424274385,.091741181910038
4,48,0,3,11,0,retail,3467,.0181713290512562,.3889774680137634
4,48,0,3,11,0,services,3467,.0014421690721065,.0278578996658325
4,48,0,3,21,0,neighbor,3467,.0023074703640305,.0351985400775447
4,48,0,3,21,0,restaurants,3467,.0002884338027798,.0014421690721065
4,48,0,3,21,0,retail,3467,.0011537352111191,.0221997890621424
4,48,0,3,21,0,services,3467,.0002884338027798,.0070329774171114
4,48,0,3,22,0,entertainment,3467,.0077877128496766,.1811027824878693
4,48,0,3,22,0,hh,3467,.0129795214161277,7.787713050842285
4,48,0,3,22,0,neighbor,3467,.0346120556350797,1.078610619530082
4,48,0,3,22,0,restaurants,3467,.010960484854877,.3903216421604156
4,48,0,3,22,0,retail,3467,.0276896450668573,.5949678421020508
4,48,0,3,22,0,services,3467,.0028843380860053,.0706662833690643
4,48,0,3,23,0,entertainment,3467,.0308624170720577,.6898999810218811
4,48,0,3,23,0,hh,3467,.0057686762884259,3.461205720901489
4,48,0,3,23,0,neighbor,3467,.1525814842898399,4.519134193658829
4,48,0,3,23,0,restaurants,3467,.038361694663763,1.410466313362122
4,48,0,3,23,0,retail,3467,.1098932767636143,2.8688747343258
4,48,0,3,23,0,services,3467,.0141332562780008,.4172499009873718
4,48,0,3,31,0,entertainment,3467,.0389385627931915,1.039831715403125
4,48,0,3,31,0,hh,3467,.0031727717723697,1.903663039207458
4,48,0,3,31,0,neighbor,3467,.156619553512428,4.310158603824675
4,48,0,3,31,0,restaurants,3467,.0406691650277935,1.116372731514275
4,48,0,3,31,0,retail,3467,.123449667240493,3.631472205743194
4,48,0,3,31,0,services,3467,.0164407267002389,.5392530546523631
4,48,0,3,42,0,entertainment,3467,.0152869913727045,.2898086607456207
4,48,0,3,42,0,neighbor,3467,.0686472440138459,1.944863375276327
4,48,0,3,42,0,restaurants,3467,.0207672342658043,.541683554649353
4,48,0,3,42,0,retail,3467,.04989904910326,1.044563412666321
4,48,0,3,42,0,services,3467,.0034612056915648,.0603018954861909
4,48,0,3,42,2,entertainment,3467,.0011537352111191,.0463416986167431
4,48,0,3,42,2,neighbor,3467,.0034612055751495,.1164070749655366
4,48,0,3,42,2,restaurants,3467,.0008653014083393,.0171521957963705
4,48,0,3,42,2,retail,3467,.0049033747054636,.09947120398283
4,48,0,3,42,2,services,3467,.0017306028166786,.0322565138339996
4,48,0,3,44,0,entertainment,3467,.0268243439495564,.7760396599769592
4,48,0,3,44,0,hh,3467,.0138448225334287,8.306893348693848
4,48,0,3,44,0,neighbor,3467,.5748485936201178,22.99766081105918
4,48,0,3,44,0,restaurants,3467,.0242284387350082,.7324399948120117
4,48,0,3,44,0,retail,3467,.0698009803891182,1.8785799741745
4,48,0,3,44,0,services,3467,.0054802421946079,.1293241046369076
4,48,0,3,44,2,entertainment,3467,.0256706085056067,.6852399706840515
4,48,0,3,44,2,hh,3467,.0115373525768518,6.922411441802979
4,48,0,3,44,2,neighbor,3467,.0735506205237471,1.855830147862434
4,48,0,3,44,2,restaurants,3467,.0201903656125069,.7312532663345337
4,48,0,3,44,2,retail,3467,.313815965957474,12.30051511526108
4,48,0,3,44,2,services,3467,.0046149408444762,.1186039820313454
4,48,0,3,48,0,entertainment,3467,.0262474752962589,.6127015948295593
4,48,0,3,48,0,hh,3467,.0597057975828648,35.82347869873047
4,48,0,3,48,0,neighbor,3467,.1055667719338089,3.459956865757704
4,48,0,3,48,0,restaurants,3467,.0265359096229076,.7961376309394836
4,48,0,3,48,0,retail,3467,.0781655604369007,2.029310676938621
4,48,0,3,48,0,services,3467,.0086530138505623,.1687232591211796
4,48,0,3,48,0,work,3467,5.920392036437988,1396.510986328125
4,48,0,3,51,0,entertainment,3467,.010960484854877,.2040526270866394
4,48,0,3,51,0,neighbor,3467,.027978079742752,.7073264010250568
4,48,0,3,51,0,restaurants,3467,.0089414482936263,.3015094697475433
4,48,0,3,51,0,retail,3467,.0268243439495564,.7632796168327332
4,48,0,3,51,0,services,3467,.0014421690138988,.0512498812749982
4,48,0,3,51,3,entertainment,3467,.0017306028166786,.0316027291119099
4,48,0,3,51,3,neighbor,3467,.0106720504700206,.2579483715817332
4,48,0,3,51,3,retail,3467,.0037496394943446,.0621867291629314
4,48,0,3,51,3,services,3467,.0028843380860053,.0703778470633551
4,48,0,3,51,4,entertainment,3467,.0144216902554035,.9406018853187561
4,48,0,3,51,4,neighbor,3467,.0043265070416965,.053816941101104
4,48,0,3,51,4,restaurants,3467,.0017306028166786,.0504999496042728
4,48,0,3,51,4,retail,3467,.0043265069834888,.2265695631504059
4,48,0,3,51,4,services,3467,.0002884338027798,.0005768676055595
4,48,0,3,52,0,entertainment,3467,.0282665137201548,.8470982909202576
4,48,0,3,52,0,hh,3467,.002884338144213,1.730602860450745
4,48,0,3,52,0,neighbor,3467,.1413325610919856,4.448458917438984
4,48,0,3,52,0,restaurants,3467,.0331698879599571,.9971073865890503
4,48,0,3,52,0,retail,3467,.0767233882797882,1.655509222531691
4,48,0,3,52,0,services,3467,.0092298819799908,.207725957268849
4,48,0,3,52,3,entertainment,3467,.0049033747054636,.0885314494371414
4,48,0,3,52,3,hh,3467,.0008653014083393,.5191808342933655
4,48,0,3,52,3,neighbor,3467,.0219209689530544,.6486888220533729
4,48,0,3,52,3,restaurants,3467,.0069224112667143,.1894481331110001
4,48,0,3,52,3,retail,3467,.0224978373153135,.5078200232237577
4,48,0,3,52,3,services,3467,.0516296508139931,1.291660866234452
4,48,0,3,53,0,entertainment,3467,.0100951828062534,.2407220304012299
4,48,0,3,53,0,neighbor,3467,.0423997694742866,.9814908334519714
4,48,0,3,53,0,restaurants,3467,.0092298816889524,.1885155141353607
4,48,0,3,53,0,retail,3467,.0317277200520039,.757315456867218
4,48,0,3,53,0,services,3467,.0008653014083393,.021719066426158
4,48,0,3,53,2,entertainment,3467,.0037496394943446,.1135515794157982
4,48,0,3,53,2,neighbor,3467,.017882895830553,.6024645119905472
4,48,0,3,53,2,restaurants,3467,.0051918085664511,.1906055510044098
4,48,0,3,53,2,retail,3467,.2206518650054932,5.070998191833496
4,48,0,3,53,2,services,3467,.0014421690138988,.0434140954166651
4,48,0,3,53,3,entertainment,3467,.0002884338027798,.0110373999923468
4,48,0,3,53,3,neighbor,3467,.0023074704222381,.1030189394950867
4,48,0,3,53,3,restaurants,3467,.0017306028166786,.0115565806627274
4,48,0,3,53,3,retail,3467,.0057686762884259,.189294308423996
4,48,0,3,53,3,services,3467,.0020190365612507,.0261969994753599
4,48,0,3,54,0,entertainment,3467,.0349004896706901,1.015221672831103
4,48,0,3,54,0,hh,3467,.0106720505282283,6.4032301902771
4,48,0,3,54,0,neighbor,3467,.1136429201578721,3.061429433524609
4,48,0,3,54,0,restaurants,3467,.0302855502814054,.9055379629135132
4,48,0,3,54,0,retail,3467,.1006633996148594,2.605996710713953
4,48,0,3,54,0,services,3467,.0086530141998082,.1713272854685783
4,48,0,3,54,3,entertainment,3467,.012691087089479,.4570960700511932
4,48,0,3,54,3,hh,3467,.0040380731225014,2.422843933105469
4,48,0,3,54,3,neighbor,3467,.0441303718253039,1.44571773550706
4,48,0,3,54,3,restaurants,3467,.0135563891381025,.4548168480396271
4,48,0,3,54,3,retail,3467,.0274012107402086,.8333840370178223
4,48,0,3,54,3,services,3467,.0562445931136608,2.91412615776062
4,48,0,3,55,0,entertainment,3467,.0005768676055595,.0105037977918983
4,48,0,3,55,0,neighbor,3467,.0046149407280609,.0669070240110159
4,48,0,3,55,0,restaurants,3467,.0002884338027798,.0019661569967866
4,48,0,3,55,0,retail,3467,.0031727717723697,.105346605181694
4,48,0,3,56,0,entertainment,3467,.0164407268166542,.3200893998146057
4,48,0,3,56,0,hh,3467,.0072108451277018,4.326507091522217
4,48,0,3,56,0,neighbor,3467,.1018171344185248,3.220836026594043
4,48,0,3,56,0,restaurants,3467,.0279780788696371,.7760743768885732
4,48,0,3,56,0,retail,3467,.0634554395801388,1.599771965935361
4,48,0,3,56,0,services,3467,.006922411150299,.1162340159062296
4,48,0,3,61,0,entertainment,3467,.0571098923683167,1.520750641822815
4,48,0,3,61,0,hh,3467,.0190366301685572,11.42197799682617
4,48,0,3,61,0,neighbor,3467,.1845976316835731,5.003123933449388
4,48,0,3,61,0,restaurants,3467,.0706662833690643,2.400841474533081
4,48,0,3,61,0,retail,3467,.1407556959893554,3.648867703974247
4,48,0,3,61,0,services,3467,.0135563886142336,.4619379483629018
4,48,0,3,62,0,entertainment,3467,.0712431509746239,2.090668331366032
4,48,0,3,62,0,hh,3467,.0461494103074074,27.68964576721191
4,48,0,3,62,0,neighbor,3467,.7923276576329954,23.66838480718434
4,48,0,3,62,0,restaurants,3467,.074415922164917,2.574104070663452
4,48,0,3,62,0,retail,3467,.1747908869292587,4.370755861513317
4,48,0,3,62,0,services,3467,.0199019327410497,.5862075709737837
4,48,0,3,62,3,entertainment,3467,.0207672342658043,.5693238377571106
4,48,0,3,62,3,hh,3467,.0170175936073065,10.21055603027344
4,48,0,3,62,3,neighbor,3467,.0773002594942227,2.331761853769422
4,48,0,3,62,3,restaurants,3467,.0224978365004063,.7451687455177307
4,48,0,3,62,3,retail,3467,.0573983261710964,1.604586021974683
4,48,0,3,62,3,services,3467,.1280646164668724,2.292041463311762
4,48,0,3,71,0,entertainment,3467,.0017306028166786,.137340635061264
4,48,0,3,71,0,hh,3467,.0023074704222381,1.384482264518738
4,48,0,3,71,0,neighbor,3467,.014998557860963,.5330100581049919
4,48,0,3,71,0,restaurants,3467,.0017306028166786,.0456936843693256
4,48,0,3,71,0,retail,3467,.0040380731225014,.0553474873304367
4,48,0,3,71,0,services,3467,.0005768676055595,.0035236994735897
4,48,0,3,71,4,entertainment,3467,.1378713617450558,6.076882456662133
4,48,0,3,71,4,hh,3467,.0132679548114538,7.96077299118042
4,48,0,3,71,4,neighbor,3467,.027978079742752,.7648062414955348
4,48,0,3,71,4,restaurants,3467,.0074992789886892,.2299634665250778
4,48,0,3,71,4,retail,3467,.022786270827055,.6699891686439514
4,48,0,3,71,4,services,3467,.0031727718887851,.0398182873614132
4,48,0,3,72,0,entertainment,3467,.0023074704222381,.0510912388563156
4,48,0,3,72,0,neighbor,3467,.0100951829808764,.4072365888860077
4,48,0,3,72,0,restaurants,3467,.0034612056333572,.0763532370328903
4,48,0,3,72,0,retail,3467,.0066339774057269,.1685078293085098
4,48,0,3,72,0,services,3467,.0008653014083393,.009446207433939
4,48,0,3,72,1,entertainment,3467,.0155754256993532,.4508436620235443
4,48,0,3,72,1,neighbor,3467,.0524949515238404,1.357812777161598
4,48,0,3,72,1,restaurants,3467,.1176809886819683,5.57591875968501
4,48,0,3,72,1,retail,3467,.0423997709876858,1.308468817354878
4,48,0,3,72,1,services,3467,.0028843380860053,.0148831841070205
4,48,0,3,92,0,entertainment,3467,.0695125460624695,1.771519899368286
4,48,0,3,92,0,neighbor,3467,.2543986197561026,7.36633312702179
4,48,0,3,92,0,restaurants,3467,.0781655609607697,2.462510824203491
4,48,0,3,92,0,retail,3467,.2096913824207149,5.157370479071687
4,48,0,3,92,0,services,3467,.0199019316351041,.5461772531270981
4,48,0,4,0,0,entertainment,3467,.7124315112014301,22.29396630334668
4,48,0,4,0,0,hh,3467,.2792039215564728,167.5223541259766
4,48,0,4,0,0,neighbor,3467,2.439284693857189,75.22455021645874
4,48,0,4,0,0,restaurants,3467,.7078165481216274,23.09293326316401
4,48,0,4,0,0,retail,3467,2.013267977163196,56.39322591386735
4,48,0,4,0,0,services,3467,.188058843370527,5.314862474799156
4,48,0,4,11,0,entertainment,3467,.0034612056333572,.0767858847975731
4,48,0,4,11,0,neighbor,3467,.0207672339165583,.5556241343729198
4,48,0,4,11,0,restaurants,3467,.0037496394943446,.0743293911218643
4,48,0,4,11,0,retail,3467,.0112489182502031,.2347274273633957
4,48,0,4,11,0,services,3467,.0011537352111191,.046543600037694
4,48,0,4,21,0,neighbor,3467,.0011537352111191,.0309297172352672
4,48,0,4,21,0,restaurants,3467,.0002884338027798,.0060955677181482
4,48,0,4,21,0,retail,3467,.0011537352111191,.0471252761781216
4,48,0,4,22,0,entertainment,3467,.0060571096837521,.2057145982980728
4,48,0,4,22,0,neighbor,3467,.0135563887306489,.3582520212512463
4,48,0,4,22,0,restaurants,3467,.002884338144213,.0465772524476051
4,48,0,4,22,0,retail,3467,.0072108451277018,.104452095925808
4,48,0,4,22,0,services,3467,.0011537352111191,.0162965105846524
4,48,0,4,23,0,entertainment,3467,.0069224112085067,.2272930429899134
4,48,0,4,23,0,neighbor,3467,.0377848277566954,1.227551692747511
4,48,0,4,23,0,restaurants,3467,.0141332568600774,.3455384969711304
4,48,0,4,23,0,retail,3467,.0349004901945591,1.125926852226257
4,48,0,4,23,0,services,3467,.002884338144213,.0562013313174248
4,48,0,4,31,0,entertainment,3467,.0103836171329021,.3283578455448151
4,48,0,4,31,0,hh,3467,.0005768676055595,.3461205661296844
4,48,0,4,31,0,neighbor,3467,.0415344684151933,1.396110363304615
4,48,0,4,31,0,restaurants,3467,.0124026536941528,.3549324572086334
4,48,0,4,31,0,retail,3467,.032304584456142,.8665635932702571
4,48,0,4,31,0,services,3467,.0028843380860053,.0678997188806534
4,48,0,4,42,0,entertainment,3467,.0037496394943446,.124367855489254
4,48,0,4,42,0,hh,3467,.0112489182502031,6.749351024627686
4,48,0,4,42,0,neighbor,3467,.0219209690112621,.6750270798802376
4,48,0,4,42,0,restaurants,3467,.0060571096837521,.1408915668725967
4,48,0,4,42,0,retail,3467,.0138448225334287,.2672916054725647
4,48,0,4,42,0,services,3467,.0017306028166786,.0171690229326487
4,48,0,4,42,2,hh,3467,.0005768676055595,.3461205661296844
4,48,0,4,42,2,neighbor,3467,.0014421690138988,.0203970768488944
4,48,0,4,42,2,retail,3467,.0020190365612507,.0354340896010399
4,48,0,4,42,2,services,3467,.0002884338027798,.0301317181438208
4,48,0,4,44,0,entertainment,3467,.0051918085664511,.1470147222280502
4,48,0,4,44,0,hh,3467,.0060571096837521,3.634265899658203
4,48,0,4,44,0,neighbor,3467,.2232477572979406,9.220951422932558
4,48,0,4,44,0,restaurants,3467,.0054802424274385,.1630131751298904
4,48,0,4,44,0,retail,3467,.0285549461841583,.8550553321838379
4,48,0,4,44,0,services,3467,.0020190365612507,.026680126786232
4,48,0,4,44,2,entertainment,3467,.0100951830972917,.2282280621584505
4,48,0,4,44,2,hh,3467,.0040380731225014,2.422843933105469
4,48,0,4,44,2,neighbor,3467,.0314392848522402,.7532906639389694
4,48,0,4,44,2,restaurants,3467,.0080761462450027,.2163926512002945
4,48,0,4,44,2,retail,3467,.1176809935132042,4.284598608850501
4,48,0,4,44,2,services,3467,.002884338144213,.0565543919801712
4,48,0,4,48,0,entertainment,3467,.0132679552189074,.3574175810208544
4,48,0,4,48,0,hh,3467,.0103836171329021,6.230170249938965
4,48,0,4,48,0,neighbor,3467,.0363426598487422,.9819344540592283
4,48,0,4,48,0,restaurants,3467,.0092298820964061,.2694741147570312
4,48,0,4,48,0,retail,3467,.0331698879599571,.7588347196578979
4,48,0,4,48,0,services,3467,.0034612056333572,.030920104123652
4,48,0,4,48,0,work,3467,2.431785345077515,581.719970703125
4,48,0,4,51,0,entertainment,3467,.002884338144213,.0565089918673038
4,48,0,4,51,0,neighbor,3467,.0118257859139703,.4048072346486151
4,48,0,4,51,0,restaurants,3467,.0020190365612507,.0732718035578728
4,48,0,4,51,0,retail,3467,.0051918085664511,.119208000600338
4,48,0,4,51,3,entertainment,3467,.0002884338027798,.0132150752469897
4,48,0,4,51,3,neighbor,3467,.0014421690138988,.0630997028201818
4,48,0,4,51,3,restaurants,3467,.0002884338027798,.0017354100709781
4,48,0,4,51,3,services,3467,.0002884338027798,.0019613499753177
4,48,0,4,51,4,entertainment,3467,.0043265069834888,.3035188913345337
4,48,0,4,51,4,neighbor,3467,.0008653014083393,.0065570618025959
4,48,0,4,51,4,restaurants,3467,.0002884338027798,.0195125471800566
4,48,0,4,51,4,retail,3467,.0025959042832255,.1049947142601013
4,48,0,4,52,0,entertainment,3467,.0098067494109273,.1925728321075439
4,48,0,4,52,0,neighbor,3467,.0418229006463662,1.374811805784702
4,48,0,4,52,0,restaurants,3467,.0080761466524564,.2227862747386098
4,48,0,4,52,0,retail,3467,.0239400062710047,.6260212063789368
4,48,0,4,52,0,services,3467,.0017306028166786,.0201807506382465
4,48,0,4,52,3,entertainment,3467,.002884338144213,.0392643883824348
4,48,0,4,52,3,neighbor,3467,.0083645801641978,.4877367671579123
4,48,0,4,52,3,restaurants,3467,.0011537352111191,.0232141129672527
4,48,0,4,52,3,retail,3467,.0046149407862686,.1121595476288348
4,48,0,4,52,3,services,3467,.0149985579773784,.5644515156745911
4,48,0,4,53,0,entertainment,3467,.0040380731225014,.1289395242929459
4,48,0,4,53,0,hh,3467,.0155754256993532,9.345255851745605
4,48,0,4,53,0,neighbor,3467,.0248053070972674,.8063599783927202
4,48,0,4,53,0,restaurants,3467,.0063455435447395,.1509133726358414
4,48,0,4,53,0,retail,3467,.0098067488870583,.2369776424020529
4,48,0,4,53,0,services,3467,.0005768676055595,.0055908085778356
4,48,0,4,53,2,entertainment,3467,.0017306028166786,.0307374279946089
4,48,0,4,53,2,hh,3467,.0057686762884259,3.461205720901489
4,48,0,4,53,2,neighbor,3467,.0147101242328063,.5111239245161414
4,48,0,4,53,2,restaurants,3467,.0034612056333572,.0928651988506317
4,48,0,4,53,2,retail,3467,.1035477370023727,2.248790264129639
4,48,0,4,53,2,services,3467,.0005768676055595,.0132679548114538
4,48,0,4,53,3,entertainment,3467,.0008653014083393,.0254831276834011
4,48,0,4,53,3,hh,3467,.0020190365612507,1.211421966552734
4,48,0,4,53,3,neighbor,3467,.0034612056333572,.0713633298873901
4,48,0,4,53,3,restaurants,3467,.0005768676055595,.0187241602689028
4,48,0,4,53,3,retail,3467,.0025959042832255,.0247235838323832
4,48,0,4,53,3,services,3467,.0023074703640305,.0589039521291852
4,48,0,4,54,0,entertainment,3467,.0178828965872526,.4940198361873627
4,48,0,4,54,0,hh,3467,.0020190365612507,1.211421966552734
4,48,0,4,54,0,neighbor,3467,.048745313892141,1.227115865796804
4,48,0,4,54,0,restaurants,3467,.0213441010564566,.6213152408599854
4,48,0,4,54,0,retail,3467,.037784828688018,1.12728471797891
4,48,0,4,54,0,services,3467,.0025959042250179,.0520094188395888
4,48,0,4,54,3,entertainment,3467,.0060571096837521,.1510844975709915
4,48,0,4,54,3,hh,3467,.0002884338027798,.1730602830648422
4,48,0,4,54,3,neighbor,3467,.0219209692440927,.4261207282543182
4,48,0,4,54,3,restaurants,3467,.0046149407862686,.0920824906788766
4,48,0,4,54,3,retail,3467,.0173060277011245,.4815992265939713
4,48,0,4,54,3,services,3467,.0294202481163666,1.621839538216591
4,48,0,4,55,0,entertainment,3467,.0008653014083393,.0190414395183325
4,48,0,4,55,0,neighbor,3467,.0014421690138988,.0481972878333181
4,48,0,4,55,0,restaurants,3467,.0005768676055595,.0072781462222338
4,48,0,4,55,0,retail,3467,.0005768676055595,.0119363525882363
4,48,0,4,56,0,entertainment,3467,.0074992789886892,.224548414349556
4,48,0,4,56,0,neighbor,3467,.0369195275125094,.8090135535458103
4,48,0,4,56,0,restaurants,3467,.0098067494109273,.4542407095432281
4,48,0,4,56,0,retail,3467,.0302855502814054,.8161606192588806
4,48,0,4,56,0,services,3467,.0028843380277976,.0433852516580373
4,48,0,4,61,0,entertainment,3467,.0207672337419353,.6875879900180735
4,48,0,4,61,0,hh,3467,.0135563891381025,8.133833885192871
4,48,0,4,61,0,neighbor,3467,.0798961640102789,2.346058380790055
4,48,0,4,61,0,restaurants,3467,.028843380510807,1.042575359344482
4,48,0,4,61,0,retail,3467,.0695125434431247,2.074564933776855
4,48,0,4,61,0,services,3467,.0057686762302183,.2498173415660858
4,48,0,4,62,0,entertainment,3467,.0369195267558098,.9077842831611633
4,48,0,4,62,0,hh,3467,.0037496394943446,2.249783754348755
4,48,0,4,62,0,neighbor,3467,.4069801112054847,12.98975689755753
4,48,0,4,62,0,restaurants,3467,.0366310924291611,1.219411849975586
4,48,0,4,62,0,retail,3467,.0775886960327625,2.338042587041855
4,48,0,4,62,0,services,3467,.0092298819799908,.1982795352814719
4,48,0,4,62,3,entertainment,3467,.0072108451277018,.1516488790512085
4,48,0,4,62,3,hh,3467,.0002884338027798,.1730602830648422
4,48,0,4,62,3,neighbor,3467,.0337467545177788,1.138599924743176
4,48,0,4,62,3,restaurants,3467,.0095183150842786,.2877208292484283
4,48,0,4,62,3,retail,3467,.0224978359765373,.6763739776797593
4,48,0,4,62,3,services,3467,.0625901339808479,1.22896067565307
4,48,0,4,71,0,entertainment,3467,.0005768676055595,.0261801760643721
4,48,0,4,71,0,neighbor,3467,.004903374647256,.184855030849576
4,48,0,4,71,0,restaurants,3467,.0002884338027798,.0098115568980575
4,48,0,4,71,0,retail,3467,.0031727717723697,.1032472848892212
4,48,0,4,71,4,entertainment,3467,.053360253572464,1.846441626548767
4,48,0,4,71,4,neighbor,3467,.0092298819799908,.2411771267652512
4,48,0,4,71,4,restaurants,3467,.0040380731225014,.0622743368148804
4,48,0,4,71,4,retail,3467,.011825785972178,.3635651171207428
4,48,0,4,71,4,services,3467,.0002884338027798,.0071820016019046
4,48,0,4,72,0,entertainment,3467,.0002884338027798,.026483029127121
4,48,0,4,72,0,hh,3467,.0008653014083393,.5191808342933655
4,48,0,4,72,0,neighbor,3467,.0063455437193625,.1698826993815601
4,48,0,4,72,0,restaurants,3467,.0014421690721065,.0236563812941313
4,48,0,4,72,0,retail,3467,.0037496394943446,.0417267568409443
4,48,0,4,72,0,services,3467,.0005768676055595,.0074752424843609
4,48,0,4,72,1,entertainment,3467,.0063455435447395,.1685607135295868
4,48,0,4,72,1,hh,3467,.0020190365612507,1.211421966552734
4,48,0,4,72,1,neighbor,3467,.0233631389564835,.6149426661431789
4,48,0,4,72,1,restaurants,3467,.0429766364395618,1.988780975341797
4,48,0,4,72,1,retail,3467,.0175944622606039,.4448662102222443
4,48,0,4,72,1,services,3467,.0002884338027798,.0014662052271888
4,48,0,4,92,0,entertainment,3467,.0210556680685841,.7079461296088994
4,48,0,4,92,0,hh,3467,.0250937417149544,15.05624485015869
4,48,0,4,92,0,neighbor,3467,.0899913468165323,2.844286911189556
4,48,0,4,92,0,restaurants,3467,.0268243439495564,.992339551448822
4,48,0,4,92,0,retail,3467,.0723968882812187,2.286050895228982
4,48,0,4,92,0,services,3467,.0074992789304815,.138366499915719
4,48,0,5,0,0,entertainment,3467,.7207960971281864,22.8849776647985
4,48,0,5,0,0,hh,3467,.0536486878991127,32.18921279907227
4,48,0,5,0,0,neighbor,3467,2.120853808708489,66.76586076617241
4,48,0,5,0,0,restaurants,3467,.6703201878699474,24.12830426823348
4,48,0,5,0,0,retail,3467,1.809633740223944,49.15519643761218
4,48,0,5,0,0,services,3467,.1837323354557157,5.488776162266731
4,48,0,5,0,0,work,3467,.2858378887176514,69.78839874267578
4,48,0,6,0,0,entertainment,3467,.4597634880919941,14.51219845819287
4,48,0,6,0,0,hh,3467,.0530718192458153,31.84309196472168
4,48,0,6,0,0,neighbor,3467,1.258725140825845,39.46871194243431
4,48,0,6,0,0,restaurants,3467,.4715892672538757,16.95439147949219
4,48,0,6,0,0,retail,3467,1.111912375199609,31.71022166311741
4,48,0,6,0,0,services,3467,.0986443604342639,2.736327581107616
4,48,0,6,0,0,work,3467,.1049899011850357,24.30808639526367
4,51,0,1,0,0,entertainment,983,.0274669378995895,.5677178502082825
4,51,0,1,0,0,hh,983,.0742624625563622,44.55747604370117
4,51,0,1,0,0,neighbor,983,.077314342954196,2.249807424610481
4,51,0,1,0,0,restaurants,983,.0284842327237129,.6772565841674805
4,51,0,1,0,0,retail,983,.0579857565462589,1.437203288078308
4,51,0,1,0,0,services,983,.0040691759204492,.1108511362690479
4,51,0,1,11,0,neighbor,983,.0010172940092161,.0303831808269024
4,51,0,1,44,0,neighbor,983,.0050864700460806,.2311631068587303
4,51,0,1,51,0,work,983,.008138352073729,2.459664344787598
4,51,0,1,61,0,restaurants,983,.0020345880184323,.096541203558445
4,51,0,1,61,0,services,983,.0010172940092161,.0161919295787811
4,51,0,1,71,0,retail,983,.0010172940092161,.037826381623745
4,51,0,1,71,4,entertainment,983,.0030518819112331,.0721091851592064
4,51,0,1,72,0,neighbor,983,.0010172940092161,.0905391648411751
4,51,0,1,72,1,entertainment,983,.0020345880184323,.0619023405015469
4,51,0,1,72,1,neighbor,983,.0020345880184323,.0095625631511211
4,51,0,1,72,1,restaurants,983,.0020345880184323,.0946592092514038
4,51,0,1,72,1,retail,983,.0010172940092161,.0091556459665298
4,51,0,2,0,0,entertainment,983,2.201424121856689,61.38312911987305
4,51,0,2,0,0,hh,983,.1739572733640671,104.3743667602539
4,51,0,2,0,0,neighbor,983,6.681586792692542,218.7206698656082
4,51,0,2,0,0,restaurants,983,2.314343929290771,86.74700927734375
4,51,0,2,0,0,retail,983,3.540183049160987,94.10264706611633
4,51,0,2,0,0,services,983,.6378433406352997,16.29718804359436
4,51,0,2,0,0,work,983,.3479145467281342,21.81220054626465
4,51,0,2,11,0,entertainment,983,.0284842327237129,.9111790060997009
4,51,0,2,11,0,hh,983,.0030518819112331,1.831129193305969
4,51,0,2,11,0,neighbor,983,.0905391665874049,2.365868848748505
4,51,0,2,11,0,restaurants,983,.0172939971089363,.700571596622467
4,51,0,2,11,0,retail,983,.0264496430754662,.5324007868766785
4,51,0,2,11,0,services,983,.010172939975746,.161444554105401
4,51,0,2,11,0,work,983,.0040691760368645,.6486945152282715
4,51,0,2,21,0,entertainment,983,.0132248215377331,.3018650412559509
4,51,0,2,21,0,neighbor,983,.015259409788996,.3418870866298676
4,51,0,2,21,0,restaurants,983,.0071210581809282,.532994270324707
4,51,0,2,21,0,retail,983,.0071210581809282,.1236181780695915
4,51,0,2,21,0,services,983,.0010172940092161,.0007121057715267
4,51,0,2,21,0,work,983,.0010172940092161,.5044760704040527
