Policy1,Policy2,Policy3,Policy4,MSA,,BaselineAdjDeaths,BaselineAdjEmpDays,Deaths,Case,EmpDaysLost,Population,Death5_17,Death18_49,Death50_59,Death60_69,Death70_79,Death80,Case5_17,Case18_49,Case50_59,Case60_69,Case70_79,Case80
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S2-N3-E1-M4,5600,0,0.066736615,0.418191444,53344.4313,5136995.062,521871183.1,18007950.11,75.96108871,4776.602045,7549.531117,21704.67162,8678.742228,10558.9232,657123.44,2797674.124,843784.7888,521396.5267,184365.2358,132650.9464
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S2-N3-E1-M4,5600,0,0.150334228,0.05585699,57524.90763,5928392.295,388538048.9,18007950.11,78.72380549,5079.796784,8053.391331,22590.39536,9795.523066,11927.07729,720916.5025,3233583.799,973272.8641,579307.2756,244899.6971,176412.1565
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S2-N3-E1-M4,5600,0,0.086484949,0.232556671,54331.98874,5329000.585,453560632.5,18007950.11,76.82714395,4850.364162,7674.812905,21913.42222,8938.817603,10877.74471,676538.8259,2901559.083,875880.1487,534561.2899,197963.6538,142497.5839
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S2-N3-E1-M4,5600,0,0.227642977,0.070510829,61390.89587,6678377.485,393930421.3,18007950.11,81.94545659,5394.298837,8584.138244,23389.00918,10795.81254,13145.69161,793473.1719,3647690.814,1101457.678,628121.9681,295187.2534,212446.5994
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S3-N3-E1-M4,5600,0,0.152089756,0.422910038,57612.6965,7365658.592,523607548.3,18007950.11,183.0788432,5164.700371,7812.3408,22722.57117,9836.949292,11893.05602,2017338.097,3402584.676,923225.5047,592055.8399,251557.7631,178896.7116
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S3-N3-E1-M4,5600,0,0.245157919,0.06950914,62266.76777,8181046.301,393561816.3,18007950.11,183.9902287,5535.90884,8459.588467,23683.09984,11041.01261,13363.16779,2020769.492,3891159.05,1083644.493,650618.1522,312282.5648,222572.5491
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S3-N3-E1-M4,5600,0,0.18370932,0.242866684,59193.89999,7716946.995,457354548,18007950.11,183.544319,5315.269457,8081.61507,23031.6302,10220.5968,12361.24414,2019171.926,3621599.277,997399.5024,612333.5011,272481.569,193961.2197
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S3-N3-E1-M4,5600,0,0.327839917,0.08781406,66401.45678,8895206.098,400297726.5,18007950.11,185.2065389,5917.774981,9130.078752,24508.4277,12060.73493,14599.23388,2025293.964,4327827.365,1231854.202,696312.1016,358472.1356,255446.3297
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S1-N1-E2-M4,5600,0,0.013674711,0.416735925,50690.95805,4711201.144,521335576.3,18007950.11,66.04222165,4689.6766,7410.876435,21056.01337,7882.078601,9586.270829,469511.9809,2681095.627,811602.4474,488559.8838,151459.9358,108971.2693
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S1-N1-E2-M4,5600,0,0.071857273,0.016056845,53600.50068,5280219.205,373892248.7,18007950.11,66.891204,4949.83341,7839.76602,22322.3784,8312.624128,10109.00752,486718.7748,3026089.798,913497.4939,554915.3459,173910.0891,125087.7041
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S1-N1-E2-M4,5600,0,0.025562035,0.211107476,51285.40895,4820037.536,445667680.5,18007950.11,66.21929668,4741.847634,7499.700417,21323.84285,7965.909067,9687.889685,472802.0564,2745978.817,831968.8328,501936.792,155490.2796,111860.7584
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S1-N1-E2-M4,5600,0,0.132227595,0.031797713,56619.44693,5830277.942,379684629.9,18007950.11,67.75738794,5222.013157,8292.657321,23709.34888,8722.187116,10605.48307,503797.3764,3355809.506,1014687.287,622809.6272,193828.9143,139345.2311
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S2-N1-E2-M4,5600,0,0.01664789,0.417065204,50839.63818,4910734.023,521456745.6,18007950.11,74.59546603,4710.925848,7423.997123,21093.9548,7915.382673,9620.782269,629226.0043,2711655.894,815438.6099,491065.0655,153268.9876,110079.4617
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S2-N1-E2-M4,5600,0,0.078182808,0.01775793,53916.82254,5573508.053,374518220.1,18007950.11,77.18443169,4994.967404,7877.852125,22430.64343,8367.565016,10168.61014,687895.1681,3094692.792,924791.8254,562080.3013,176988.4121,127059.5544
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S2-N1-E2-M4,5600,0,0.030290988,0.211995511,51521.89028,5059626.509,445994462.9,18007950.11,75.37771235,4773.525365,7526.972745,21403.92636,8008.649127,9733.438964,646404.3317,2794186.932,840336.2437,507411.2604,157902.0921,113385.6499
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S2-N1-E2-M4,5600,0,0.143021489,0.034883772,57159.21854,6244594.789,380820248.8,18007950.11,80.44408381,5295.455459,8368.909072,23933.60749,8795.306888,10685.49555,760772.0141,3468716.651,1037629.589,637568.2576,197926.5158,141981.7604
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S3-N1-E2-M4,5600,0,0.058297194,0.421060349,52922.40012,6953052.473,522926893.3,18007950.11,182.3826526,5053.554704,7591.790818,21594.71385,8389.316561,10110.64153,2015099.12,3241464.888,864971.7262,525041.0776,179805.6168,126670.0447
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S3-N1-E2-M4,5600,0,0.13491972,0.030951791,56754.07238,7704431.799,379373344.5,18007950.11,183.394546,5415.05074,8191.294552,23333.48988,8900.616628,10730.22603,2018921.452,3707404.471,1009979.161,616973.573,205821.4097,145331.7325
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S3-N1-E2-M4,5600,0,0.087314257,0.221880584,54373.46002,7286174.952,449632007.7,18007950.11,182.9060419,5195.277638,7835.429025,22324.57776,8541.287866,10293.98169,2017182.894,3447524.207,931976.3254,568583.1361,188220.7622,132687.6269
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S3-N1-E2-M4,5600,0,0.216145201,0.053069595,60815.92516,8423665.864,387512333.5,18007950.11,184.8158757,5802.485525,8842.453496,25325.88412,9367.387785,11292.89836,2024239.171,4147672.451,1152549.274,710988.4889,227465.9008,160750.5785
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S1-N2-E2-M4,5600,0,0.03318449,0.417188577,51666.58601,4785547.734,521502144.7,18007950.11,66.22546562,4714.861181,7460.844426,21295.54465,8178.502289,9950.608003,472545.3005,2711619.378,822161.7447,499599.1359,162578.9139,117043.2606
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S1-N2-E2-M4,5600,0,0.123772062,0.018323979,56196.61007,5527931.048,374726516.9,18007950.11,67.29877605,5020.584638,7976.110683,22969.60314,9091.886643,11071.12619,494882.0697,3130198.2,948381.3777,591751.9337,210759.841,151957.626
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S1-N2-E2-M4,5600,0,0.052473046,0.212040313,52631.15124,4937263.965,446010949.2,18007950.11,66.45801701,4779.207223,7572.810949,21664.28267,8366.761078,10181.6313,477060.8777,2796048.362,849041.5739,519261.1058,171984.5529,123867.4932
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S1-N2-E2-M4,5600,0,0.210924415,0.035103226,60554.84868,6200968.937,380901004.4,18007950.11,68.35915055,5326.463833,8494.902334,24684.20142,9910.057131,12070.86482,516158.8769,3509394.763,1066477.519,678227.5574,250292.5642,180417.6568
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S2-N2-E2-M4,5600,0,0.037993548,0.417566394,51907.07317,5005819.784,521641175,18007950.11,75.21763236,4739.484023,7478.38299,21355.40414,8239.533235,10019.05114,641783.7643,2747884.005,827338.1567,503587.5936,165947.2076,119279.0574
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S2-N2-E2-M4,5600,0,0.13311338,0.020171115,56663.7425,5853767.246,375406232.3,18007950.11,78.27891851,5070.881729,8021.346619,23113.77668,9192.703093,11186.75546,711742.0654,3206945.4,961714.0432,601240.7295,216371.6185,155753.3894
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S2-N2-E2-M4,5600,0,0.059720521,0.213037115,52993.57665,5204933.141,446377756.1,18007950.11,76.14105247,4815.628793,7606.592101,21775.58223,8446.784419,10272.84806,662339.3312,2852628.803,859477.9254,526940.5844,176576.2566,126970.2407
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S2-N2-E2-M4,5600,0,0.225171675,0.038288073,61267.31317,6648333.224,382072975.9,18007950.11,81.93294896,5404.392374,8577.960008,24946.39656,10038.52142,12218.10986,792973.3952,3627190.79,1090783.758,694999.3698,257272.1983,185113.7118
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S3-N2-E2-M4,5600,0,0.10062008,0.42191239,55038.846,7139865.895,523240430.2,18007950.11,182.7217687,5104.367687,7691.888559,22104.57843,9041.120899,10914.16866,2016187.104,3314868.114,891317.7015,555273.1414,212037.4033,150182.4304
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S3-N2-E2-M4,5600,0,0.21116364,0.033743512,60566.8116,8031654.608,380400651.8,18007950.11,183.7845283,5504.891425,8375.170744,24256.83919,10071.44622,12174.67949,2020185.511,3831980.476,1057248.483,670889.6358,263787.3144,187563.1878
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S3-N2-E2-M4,5600,0,0.140488931,0.223445616,57032.57263,7526571.9,450207913.9,18007950.11,183.2623713,5260.493104,7965.984095,22975.52488,9352.670419,11294.63775,2018322.81,3542010.004,966782.0348,607741.8525,229165.0127,162550.1858
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S3-N2-E2-M4,5600,0,0.317483259,0.056238796,65883.55008,8816634.498,388678547.3,18007950.11,185.232542,5910.355802,9074.540113,26523.69992,10948.78807,13240.93363,2025532.878,4286148.779,1208660.955,777449.9403,303129.5131,215712.4332
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S1-N3-E2-M4,5600,0,0.059604451,0.41775565,52987.77228,4891257.699,521710818.3,18007950.11,66.46072237,4747.889713,7526.5227,21617.21538,8582.390765,10447.293,476662.5596,2754309.567,836908.755,515489.6167,178950.3501,128936.8506
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S1-N3-E2-M4,5600,0,0.188321406,0.020977318,59424.53717,5835471.662,375702901.8,18007950.11,67.80544861,5105.940923,8141.288463,23766.21573,10069.77039,12273.51621,505290.2284,3257500.954,991146.4804,637681.459,257805.3497,186047.1906
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S1-N3-E2-M4,5600,0,0.088617794,0.213206682,54438.64619,5100247.902,446440153.9,18007950.11,66.76465843,4827.56412,7667.758341,22116.37322,8909.911649,10850.2742,482817.2955,2864342.278,872338.3262,543621.7925,195882.2499,141245.9605
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S1-N3-E2-M4,5600,0,0.302955385,0.038767662,65157.05288,6626472.859,382249456.5,18007950.11,69.08304851,5445.73004,8726.497061,25812.67032,11313.32921,13789.74321,531199.0703,3683348.069,1125193.186,741773.0475,316720.5012,228238.9849
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S2-N3-E2-M4,5600,0,0.066736615,0.418191444,53344.4313,5136995.062,521871183.1,18007950.11,75.96108871,4776.602045,7549.531117,21704.67162,8678.742228,10558.9232,657123.44,2797674.124,843784.7888,521396.5267,184365.2358,132650.9464
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S2-N3-E2-M4,5600,0,0.200964821,0.022975381,60056.79802,6196080.784,376438156.2,18007950.11,79.55931937,5161.626152,8194.138075,23949.24307,10221.48371,12450.74769,739800.0442,3342282.676,1006542.144,649567.4934,266123.3822,191765.0441
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S2-N3-E2-M4,5600,0,0.09894857,0.214328942,54955.2586,5401333.346,446853127.4,18007950.11,77.05261863,4869.53284,7709.273677,22265.47695,9036.075448,10997.84707,681748.3276,2930802.005,885248.4964,553997.0286,203213.7109,146323.7775
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S2-N3-E2-M4,5600,0,0.320507226,0.04202865,66034.76998,7104389.942,383449446.8,18007950.11,83.61863013,5527.484256,8815.595188,26109.87898,11496.16976,14002.02316,829113.8336,3803864.323,1150369.452,760075.369,326252.541,234714.4241
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S3-N3-E2-M4,5600,0,0.152089756,0.422910038,57612.6965,7365658.592,523607548.3,18007950.11,183.0788432,5164.700371,7812.3408,22722.57117,9836.949292,11893.05602,2017338.097,3402584.676,923225.5047,592055.8399,251557.7631,178896.7116
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S3-N3-E2-M4,5600,0,0.298931139,0.036848498,64955.8119,8397755.768,381543235.9,18007950.11,184.1943408,5605.965514,8584.56571,25314.15085,11428.51101,13838.42448,2021515.563,3969829.555,1110249.083,731396.2903,329668.0281,235097.2483
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S3-N3-E2-M4,5600,0,0.204380743,0.225256154,60227.61844,7810831.793,450874161.9,18007950.11,183.6374226,5336.813658,8120.801223,23753.56103,10333.13903,12499.66608,2019527.569,3652341.632,1007968.789,654300.2705,278424.8746,198268.6579
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S3-N3-E2-M4,5600,0,0.428362637,0.059610879,71428.30905,9229659.059,389919418.7,18007950.11,185.6677932,6026.535288,9326.810988,27827.5479,12692.33581,15369.41127,2026878.703,4430551.678,1267795.804,847234.638,383725.1277,273473.1082
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S1-N2-E2-M1,6920,1,0,0,100.0341071,19189.80822,17337516.32,2267272.008,1.065121648,13.1144272,21.71601479,48.19265141,7.691503847,8.254388197,7446.83168,7795.258301,2463.456543,1240.12891,148.4773352,95.65544724
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S1-N1-E1-M1,6920,0,-0.009891286,1.021070231,99.04464111,19082.92076,35040338.11,2267272.008,1.065071262,13.04851528,21.60543973,47.83514035,7.475128392,8.015346098,7446.180641,7732.448372,2444.269071,1226.580382,142.044722,91.39757761
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S1-N1-E1-M1,6920,0,-0.009529907,0.074683474,99.08079132,19097.94992,18632342.27,2267272.008,1.065077476,13.06078122,21.62472634,47.83750434,7.47620383,8.016498128,7446.26273,7743.891861,2447.59749,1226.693246,142.0826602,91.4219364
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S1-N1-E1-M1,6920,0,-0.009726847,0.547874519,99.06109059,19089.52134,26836299.73,2267272.008,1.065073869,13.05397549,21.61463849,47.83605341,7.475550327,8.015799005,7446.214941,7737.411847,2445.804433,1226.623657,142.0594234,91.4070349
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S1-N1-E1-M1,6920,0,-0.009184631,0.074697801,99.11533076,19111.98814,18632590.66,2267272.008,1.06508232,13.07219315,21.64485957,47.83900486,7.476921013,8.017269852,7446.328228,7754.381632,2450.966081,1226.765791,142.1080807,91.4383271
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S2-N1-E1-M1,6920,0,-0.009730523,1.02107262,99.06072287,19126.29175,35040379.54,2267272.008,1.06854626,13.05455156,21.60699487,47.8385953,7.475965917,8.016068957,7483.106573,7738.336286,2444.610932,1226.751124,142.073966,91.41287047
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S2-N1-E1-M1,6920,0,-0.009361379,0.074688408,99.0976499,19141.75424,18632427.81,2267272.008,1.068556239,13.06707372,21.62673146,47.84099771,7.477055095,8.017235679,7483.242178,7750.064873,2448.030867,1226.866222,142.1124962,91.43760845
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S2-N1-E1-M1,6920,0,-0.009561392,0.547878182,99.07764182,19133.15181,26836363.24,2267272.008,1.068551363,13.06016579,21.61647327,47.83952691,7.476394974,8.016529505,7483.175677,7743.466901,2446.202265,1226.795471,142.0889711,91.42252294
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S2-N1-E1-M1,6920,0,-0.009004345,0.074703194,99.13336546,19156.45039,18632684.17,2267272.008,1.068567615,13.07887264,21.64757568,47.84253684,7.477788176,8.018024506,7483.398828,7760.975094,2451.542409,1226.941019,142.1385997,91.45443924
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S3-N1-E1-M1,6920,0,-0.009067603,1.021081296,99.12703754,19379.15356,35040529.95,2267272.008,1.087016302,13.0754353,21.61337796,47.85270617,7.479484101,8.019017702,7712.093376,7759.755345,2446.116743,1227.500263,142.2075934,91.48023807
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S3-N1-E1-M1,6920,0,-0.008667159,0.074706425,99.1670956,19396.54262,18632740.19,2267272.008,1.087047081,13.08894501,21.63499941,47.8552448,7.480622391,8.020236904,7712.56567,7772.647962,2449.950671,1227.623594,142.248332,91.50638927
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S3-N1-E1-M1,6920,0,-0.008878645,0.54789157,99.14593982,19387.25623,26836595.36,2267272.008,1.087035806,13.08168263,21.62406746,47.85370696,7.479939985,8.01950698,7712.3941,7765.626265,2447.972588,1227.548809,142.2238063,91.4906648
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S3-N1-E1-M1,6920,0,-0.008259321,0.07472316,99.20789327,19414.49636,18633030.33,2267272.008,1.087096797,13.10238805,21.65896401,47.85693435,7.481417648,8.02109242,7713.341503,7785.496393,2454.148493,1227.707661,142.2772725,91.5250412
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S1-N2-E1-M1,6920,0,-0.001826282,1.02108818,99.85141658,19150.393,35040649.3,2267272.008,1.065108242,13.08603603,21.66854298,48.09481279,7.687194284,8.249722255,7446.649282,7768.33057,2455.202487,1236.332898,148.3226805,95.55508308
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S1-N2-E1-M1,6920,0,-0.001408778,0.074710453,99.89318127,19166.80582,18632810.02,2267272.008,1.065114873,13.0991255,21.68926107,48.09839185,7.689293635,8.251994337,7446.737995,7780.731358,2458.832667,1236.502513,148.3976022,95.60368264
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S1-N2-E1-M1,6920,0,-0.001637601,0.547896923,99.87029114,19157.63995,26836688.17,2267272.008,1.06511103,13.09188758,21.67845549,48.0962024,7.688018929,8.250615712,7446.68648,7773.743836,2456.885662,1236.398189,148.3517934,95.57398685
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S1-N2-E1-M1,6920,0,-0.001017487,0.074725753,99.93232364,19182.2462,18633075.29,2267272.008,1.065120058,13.11139142,21.71090695,48.10069464,7.690695329,8.25351524,7446.809186,7792.22145,2462.518466,1236.612628,148.4480079,95.63645919
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S2-N2-E1-M1,6920,0,-0.001652629,1.021090613,99.86878785,19194.11196,35040691.48,2267272.008,1.068592773,13.09220008,21.67018524,48.09864209,7.688361586,8.250806079,7483.715749,7774.369009,2455.563405,1236.521307,148.3641165,95.57837154
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S2-N2-E1-M1,6920,0,-0.001226868,0.074715473,99.91137848,19210.97092,18632897.05,2267272.008,1.068603267,13.10555126,21.69135976,48.10227258,7.690486209,8.253105406,7483.859823,7787.062647,2459.286763,1236.693876,148.440133,95.62767837
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S2-N2-E1-M1,6920,0,-0.001459006,0.547900651,99.88815676,19201.6248,26836752.8,2267272.008,1.068598119,13.09820828,21.6803807,48.10005691,7.689199217,8.251713538,7483.788862,7779.95309,2457.303393,1236.588034,148.3937857,95.59763474
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S2-N2-E1-M1,6920,0,-0.000823273,0.074731238,99.95175173,19227.08356,18633170.37,2267272.008,1.068615145,13.11820976,21.71372405,48.1046287,7.691916704,8.254657375,7484.024945,7798.981104,2463.117418,1236.80705,148.4917808,95.66125777
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S3-N2-E1-M1,6920,0,-0.000944822,1.021099432,99.93959264,19448.36498,35040844.38,2267272.008,1.087105512,13.11349649,21.67686985,48.11405902,7.693038282,8.255023491,7713.389053,7796.285688,2457.137771,1237.334743,148.5425741,95.67515541
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S3-N2-E1-M1,6920,0,-0.000486055,0.074733767,99.98548501,19467.19626,18633214.23,2267272.008,1.087137235,13.12785326,21.69995123,48.11787143,7.695252519,8.25741934,7713.878071,7810.169385,2461.280947,1237.518158,148.6226296,95.72706817
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S3-N2-E1-M1,6920,0,-0.00073047,0.547914248,99.96103513,19457.14437,26836988.54,2267272.008,1.087125522,13.1201467,21.68828804,48.11556748,7.693924323,8.255983062,7713.698807,7802.622906,2459.145337,1237.407065,148.5744261,95.69582587
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S3-N2-E1-M1,6920,0,-2.96E-05,0.074751497,100.0311454,19486.62164,18633521.62,2267272.008,1.087188113,13.14217534,21.72546257,48.12043384,7.696794363,8.25909113,7714.674963,7824.054557,2465.805003,1237.643829,148.6793651,95.76392623
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S1-N3-E1-M1,6920,0,0.006452497,1.021106478,100.6795769,19219.83046,35040966.55,2267272.008,1.065146071,13.12441597,21.73307063,48.36097747,7.905276048,8.49069066,7447.130785,7805.213103,2466.434383,1246.380427,154.8170554,99.85470582
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S1-N3-E1-M1,6920,0,0.006930026,0.07473797,100.727346,19237.68912,18633287.1,2267272.008,1.065153131,13.13835516,21.75526564,48.36588086,7.90849912,8.494192106,7447.226432,7818.6082,2470.377871,1246.612851,154.9333452,99.93042385
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S1-N3-E1-M1,6920,0,0.006667113,0.54791977,100.7010458,19227.75137,26837084.28,2267272.008,1.065149046,13.13067062,21.74371792,48.36289062,7.906546126,8.49207151,7447.171016,7811.09265,2468.270655,1246.470323,154.8624456,99.88428196
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S1-N3-E1-M1,6920,0,0.007370498,0.074754266,100.7714083,19254.58662,18633569.63,2267272.008,1.065158676,13.15149857,21.77846534,48.36907302,7.910664018,8.496548638,7447.303574,7831.132137,2474.391374,1246.765413,155.0122345,99.9818894
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S2-N3-E1-M1,6920,0,0.006639523,1.021108957,100.6982858,19263.90759,35041009.52,2267272.008,1.068640306,13.13071102,21.73480311,48.36519532,7.906786246,8.492149805,7484.340839,7811.406655,2466.815158,1246.5873,154.8712663,99.88637222
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S2-N3-E1-M1,6920,0,0.007125819,0.074743078,100.7469321,19282.22567,18633375.65,2267272.008,1.068651336,13.14491754,21.7574612,48.37016374,7.910046642,8.495691621,7484.493757,7825.102607,2470.853546,1246.823435,154.9891809,99.96314341
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S2-N3-E1-M1,6920,0,0.006859339,0.547923564,100.7202749,19272.10102,26837150.05,2267272.008,1.068645904,13.13712501,21.74573675,48.36714059,7.908075411,8.49355128,7484.418128,7817.460806,2468.709112,1246.679012,154.9174778,99.91648025
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W4-S2-N3-E1-M1,6920,0,0.007579162,0.074759843,100.7922817,19299.81019,18633666.31,2267272.008,1.068663731,13.15845926,21.78138691,48.37342444,7.912253714,8.498093696,7484.667685,7838.063055,2475.013864,1246.979896,155.069897,100.0157913
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W1-S3-N3-E1-M1,6920,0,0.00739377,1.021117922,100.7737363,19519.58835,35041164.96,2267272.008,1.087196453,13.15243027,21.74179923,48.38196416,7.912663878,8.497682321,7714.714083,7833.835603,2468.460698,1247.467652,155.0964792,100.0138349
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W2-S3-N3-E1-M1,6920,0,0.007914843,0.074761656,100.8258613,19539.92602,18633697.75,2267272.008,1.087229153,13.16766088,21.76638678,48.38716197,7.916056051,8.501366514,7715.220477,7848.748444,2472.924916,1247.717365,155.2203525,100.0944632
W4-S3-N3-E2-M4,W1-S1-N1-E2-M1,W2-S1-N1-E2-M1,W3-S3-N3-E1-M1,6920,0,0.007635248,0.547937375,100.7978923,19529.07298,26837389.5,2267272.008,1.087216986,13.1594954,21.75396753,48.38402838,7.914023827,8.499160155,7715.033179,7840.656096,2470.625387,1247.566412,155.145891,100.046011
